id,book_title,book_author,book_narrator,book_genre,book_year,book_length,book_publisher,image_link,amazon_link,amazon_price,goodreads
1022,"Go Down, Moses ",William Faulkner,,Fiction,1991,365 pages,Vintage ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388191655l/17726.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=17726&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/17726.Go_Down_Moses?from_search=true&from_srp=true&qid=hF8PwqZInc&rank=1
11862,"Justinian's Flea, Plague, Empire, and the Birth of Europe",William Rosen,,History,2007,367 pages,Brécourt Academic ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1438281249l/469493._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=469493&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,15.99,https://www.goodreads.com/book/show/469493.Justinian_s_Flea?from_search=true&from_srp=true&qid=emkEipgZFV&rank=1
2340,We,Anthony Doerr,,Historical,2014,531 pages,Scribner ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451445646l/18143977.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=18143977&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.99,https://www.goodreads.com/book/show/18143977-all-the-light-we-cannot-see?from_search=true&from_srp=true&qid=diZymba73m&rank=1
2648,Happiness,Gretchen Rubin,,Nonfiction,2009,301 pages,Harper ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1256849491l/6398634.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=6398634&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,11.49,https://www.goodreads.com/book/show/6398634-the-happiness-project?from_search=true&from_srp=true&qid=hAlrFvSWDy&rank=1
11856,In Search of Nature,"Edward O. Wilson
Laura S. Southworth",,Science,1997,224 pages,Island Press ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924189l/183817.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=183817&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/183817.In_Search_of_Nature?from_search=true&from_srp=true&qid=1OMBb06iPu&rank=1
11866,Launch Your Dream,Jeff Walker,,Business,2014,170 pages,Morgan James Publishing ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403587505l/22574457.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=22574457&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,10.61,https://www.goodreads.com/book/show/22574457-launch?from_search=true&from_srp=true&qid=Hx9Bss9HYm&rank=1
11868,Navy SEALs The Combat History,"Don Mann
Lance Burton",,War,2019,344 pages,Skyhorse,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1560073072l/31213268.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=31213268&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,1.99,https://www.goodreads.com/book/show/31213268-navy-seals?from_search=true&from_srp=true&qid=euQLd9rMZM&rank=1
11872,"Power, Sex, Suicide Mitochondria and the Meaning of Life",Nick Lane,,Science,2006,354 pages,"Oxford University Press, USA ",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441703235l/39001._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=39001&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.99,https://www.goodreads.com/book/show/39001.Power_Sex_Suicide?from_search=true&from_srp=true&qid=sz5lhDKwLR&rank=1
11874,Programming for Beginners ,Al Sweigart,,Computer Science,2015,479 pages,No Starch Press ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1418768948l/22514127.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=22514127&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,17.99,https://www.goodreads.com/book/show/22514127-automate-the-boring-stuff-with-python?from_search=true&from_srp=true&qid=sv02iheiKa&rank=1
11876,"Sexual Intelligence, What We Really Want from Sex and How to Get It",Marty Klein,,Nonfiction,2012,261 pages,HarperOne,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385264181l/18921612.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=18921612&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,0.00,https://www.goodreads.com/book/show/18921612-sexual-intelligence?from_search=true&from_srp=true&qid=uGNa1vjhRW&rank=1
11878,Speaking with Power and Persuasion,Rebecca Shafir,,Audiobook,2013,,Blackstone Audiobooks ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1514141664l/17895136._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=17895136&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,7.99,https://www.goodreads.com/book/show/17895136-speaking-with-power-and-persuasion?from_search=true&from_srp=true&qid=c6MAV2RsSI&rank=1
11880,"Han Solo Trilogy, Star Wars",A.C. Crispin,,Media Tie In,1998,774 pages,SFBC ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386921031l/3600027.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=3600027&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/3600027-the-han-solo-trilogy?from_search=true&from_srp=true&qid=E84oyLhxrf&rank=1
11888,The Collapse of Western Civilization,"Naomi Oreskes
Erik M. Conway",,Science,2014,89 pages,Columbia University Press ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393977336l/19145016.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=19145016&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,7.99,https://www.goodreads.com/book/show/19145016-the-collapse-of-western-civilization?from_search=true&from_srp=true&qid=aPV6MJvLJd&rank=1
11890,The Diving Bell and the Butterfly ,"Jean-Dominique Bauby
Jeremy Leggatt",,Nonfiction,1998,132 pages,Vintage ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1336930564l/193755.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=193755&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,12.99,https://www.goodreads.com/book/show/193755.The_Diving_Bell_and_the_Butterfly?from_search=true&from_srp=true&qid=X2XhihvlI0&rank=1
11894,The Genius Plague,David Walton,,Science Fiction,2017,384 pages,Pyr,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501505808l/33946360.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=33946360&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,10.99,https://www.goodreads.com/book/show/33946360-the-genius-plague?from_search=true&from_srp=true&qid=CuVmD4wOKC&rank=1
11898,The Little Book of Main Street Money,"Jonathan Clements
William J. Bernstein",,Economics,2009,194 pages,Wiley ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347925504l/6397079.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=6397079&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.00,https://www.goodreads.com/book/show/6397079-the-little-book-of-main-street-money?from_search=true&from_srp=true&qid=hscXYAgeRn&rank=1
11902,The Politically Incorrect Guide to the Presidents,Steven F. Hayward,,History,2012,307 pages,Regnery Publishing ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344692047l/13236187.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=13236187&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,14.99,https://www.goodreads.com/book/show/13236187-the-politically-incorrect-guide-to-the-presidents?from_search=true&from_srp=true&qid=BSwzPYCk2a&rank=1
11904,"The Startup Way, How Entrepreneurial Management Transforms Culture and Drives Growth",Eric Ries,,Business,2017,368 pages,Penguin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1498411790l/35514462._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=35514462&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,14.99,https://www.goodreads.com/book/show/35514462-the-startup-way?from_search=true&from_srp=true&qid=JZGluvZgA7&rank=1
11908,The Ultimate Fitness and Wellness System,Denis Waitley,,Nonfiction,2015,,Gildan Seminars,,https://www.goodreads.com/buy_buttons/12/follow?book_id=25752061&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/25752061-the-ultimate-fitness-and-wellness-system?from_search=true&from_srp=true&qid=r3gDeQOSvG&rank=1
11910,"Waking Up, A Meditation Course",,,,,,,,,,
11914,Why You Eat What You Eat,Rachel Herz,,Nonfiction,2017,368 pages,W. W. Norton Company,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1507323363l/34068474._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=34068474&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/34068474-why-you-eat-what-you-eat?from_search=true&from_srp=true&qid=5bxDvAIhPm&rank=1
12222,The Making of Donald Trump,David Cay Johnston,,Politics,2016,288 pages,Melville House Publishing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1470033648l/30724304.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=30724304&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,10.99,https://www.goodreads.com/book/show/30724304-the-making-of-donald-trump?from_search=true&from_srp=true&qid=m6v4oA678M&rank=1
12224,Media Madness Donald Trump the Press and the War over the Truth,Howard Kurtz,,Politics,2018,256 pages,Regnery Publishing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515947634l/37933756._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=37933756&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,12.99,https://www.goodreads.com/book/show/37933756-media-madness?from_search=true&from_srp=true&qid=qB6n82OuTB&rank=1
12228,5 Voices ,Yoshitoki Oima,,Sequential Art,2014,192 pages,講談社,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1407444723l/22884125.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=22884125&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/22884125-5-koe-no-katachi-5?from_search=true&from_srp=true&qid=ObS3VURwHy&rank=1
12230,"A Man for All Markets From Las Vegas to Wall Street, How I Beat the Dealer and the Market",Edward O. Thorp,,Economics,2017,416 pages,Random House ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1517415954l/30194505.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=30194505&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,14.99,https://www.goodreads.com/book/show/30194505-a-man-for-all-markets?from_search=true&from_srp=true&qid=aZp4HQpJLX&rank=1
12232,A Warning ,"Chris Colfer
Brandon Dorman",,Fantasy,2014,448 pages,"Little, Brown Books for Young Readers",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391709728l/20706320.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=20706320&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,7.99,https://www.goodreads.com/book/show/20706320-a-grimm-warning?from_search=true&from_srp=true&qid=iCtNGtQeRZ&rank=1
12234,Active Hope How to Face the Mess We're in Without Going Crazy ,"Joanna Macy
Chris Johnstone",,Nonfiction,2012,288 pages,New World Library ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344703987l/13235686.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=13235686&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/13235686-active-hope?from_search=true&from_srp=true&qid=pJVJGAQ8y8&rank=1
12236,"Brit[ish] On Race, Identity and Belonging ",Afua Hirsch,,Nonfiction,2018,367 pages,Vintage Digital,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1511041939l/36619833._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=36619833&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/36619833-brit-ish?from_search=true&from_srp=true&qid=PYFSV1Not6&rank=1
12238,"Al superpowers China, Silicon Valley, and the New World Order ",Kai-Fu Lee,,Nonfiction,2018,255 pages,Houghton Mifflin Harcourt,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1521228712l/38242135.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=38242135&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,15.99,https://www.goodreads.com/book/show/38242135-ai-superpowers?from_search=true&from_srp=true&qid=Z24neUWxiP&rank=1
12240,Aristotle and Dante,Benjamin Alire Sáenz,,Young Adult,2012,359 pages,Simon & Schuster Books for Young Readers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328320260l/12000020.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=12000020&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,10.99,https://www.goodreads.com/book/show/12000020-aristotle-and-dante-discover-the-secrets-of-the-universe?from_search=true&from_srp=true&qid=XWwiOZMaq3&rank=1
12242,Autism Collection - Top 100 Audiobooks and eBooks,,,,,,,,,,
12244,Chasing Excellen ce A Story About Building the World's Fittest Athletes ,Ben Bergeron,,Nonfiction,2017,204 pages,Lioncrest Publishing ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1500586335l/35713474._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=35713474&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/35713474-chasing-excellence?from_search=true&from_srp=true&qid=a2peRkzxBz&rank=1
12246,Billion Dollar Whale ,"Tom Wright
Bradley Hope",,Nonfiction,2018,400 pages,Hachette Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534271010l/38743564.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=38743564&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,11.99,https://www.goodreads.com/book/show/38743564-billion-dollar-whale?from_search=true&from_srp=true&qid=pcd7IUFPAH&rank=1
12248,Bitcoin Explained ,Alan T. Norman,,Nonfiction,,93 pages,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1513193007l/37507056._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=37507056&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,0.00,https://www.goodreads.com/book/show/37507056-blockchain-technology-explained?from_search=true&from_srp=true&qid=2wfBhQgM8u&rank=1
12250,Bleak House ,"Charles Dickens
Nicola Bradbury
Hablot Knight Browne",,Classics,2006,1017 pages,Penguin Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1280113147l/31242.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=31242&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,4.99,https://www.goodreads.com/book/show/31242.Bleak_House?from_search=true&from_srp=true&qid=eBFpDuuwvY&rank=1
12252,"Collection - Top 1,000 Audiobooks",,,,,,,,,,
12254,Collection - Top 10 Christopher Hitchens Audiobooks,,,,,,,,,,
12256,The Reactionary Mind ,Corey Robin,,Politics,2011,290 pages,"Oxford University Press, USA ",https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348049597l/12390008.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=12390008&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/12390008-the-reactionary-mind?from_search=true&from_srp=true&qid=I9002wMj5b&rank=1
12258,Crash Dump How Peter Gustafson Defragmented the World ,,,,,,,,,,
12260,Cryptocurrency Revolution - 3 Audiobooks,,,,,,,,,,
12262,"Discourse on Metaphysics, On the Ultimate Origin of Things and Other Principal Essays",,,,,,,,,,
12264,Garden State ,Brian Leaf,,Autobiography,2012,264 pages,New World Library ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1346116007l/13590687.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=13590687&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/13590687-misadventures-of-a-garden-state-yogi?from_search=true&from_srp=true&qid=GotAKG6eKW&rank=1
12266,Genghis Khan and the Making of the Modern World,"Jack Weatherford
Jonathan Davis",,History,2005,312 pages,Broadway Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320531289l/93426.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=93426&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.99,https://www.goodreads.com/book/show/93426.Genghis_Khan_and_the_Making_of_the_Modern_World?from_search=true&from_srp=true&qid=1y22wgh4eD&rank=1
12268,National Thanksgiving Proclamation ,Henry D. Moore,,,2018,26 pages,Forgotten Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526284684l/32958906.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=32958906&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/32958906-moral-grandeur-of-the-proclamation-of-emancipation?from_search=true&from_srp=true&qid=vthV0Wi4Y3&rank=1
12270,Grand Design ,"Stephen Hawking
Leonard Mlodinow",,Science,2010,199 pages,Bantam,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320558363l/8520362.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=8520362&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,8.99,https://www.goodreads.com/book/show/8520362-the-grand-design?from_search=true&from_srp=true&qid=4XsLaAV29p&rank=1
12272,Howard Stern,Howard Stern,,Nonfiction,2019,549 pages,Simon & Schuster,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552392968l/44414972._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=44414972&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,16.99,https://www.goodreads.com/book/show/44414972-howard-stern-comes-again?from_search=true&from_srp=true&qid=gCLkLl9DOs&rank=1
12274,James Patterson ,James Patterson,,Mystery,2003,449 pages,Grand Central Publishing ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388272560l/13145.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=13145&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,7.99,https://www.goodreads.com/book/show/13145.Along_Came_a_Spider?from_search=true&from_srp=true&qid=sCnSmqoM5r&rank=1
12276,Great Screenwriting Secrets ,Carson Reeves,,Language,,222 pages,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385624564l/19015827.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=19015827&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,2.99,https://www.goodreads.com/book/show/19015827-scriptshadow-secrets?from_search=true&from_srp=true&qid=m0OBSL8CtI&rank=1
12278,"Horror, Fantasy and Science Fiction ","Jim Nemeth
Bob Madison
Jim Nemeth
Bob Madison",,Horror,,340 pages,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1590251463l/53466952._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=53466952&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/53466952-it-came-from-the-stories-and-novels-behind-classic-horror-fantasy-an?from_search=true&from_srp=true&qid=ezsgxn955b&rank=1
12280,Contagious - Why Things Catch On ,Jonah Berger,,Business,2013,210 pages,Simon Schuster ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376783352l/15801967.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=15801967&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,12.99,https://www.goodreads.com/book/show/15801967-contagious?from_search=true&from_srp=true&qid=UnY3oLWX9w&rank=1
12282,Jonathan Strange Mr Norrell ,Susanna Clarke,,Fantasy,2006,1006 pages,Tor Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357027589l/14201._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=14201&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/14201.Jonathan_Strange_Mr_Norrell?from_search=true&from_srp=true&qid=kOByYX1jNS&rank=1
12284,Jonathan Strange and Mr Norrell ,Susanna Clarke,,Fantasy,2006,1006 pages,Tor Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1357027589l/14201._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=14201&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/14201.Jonathan_Strange_Mr_Norrell?from_search=true&from_srp=true&qid=Bnut1jKsee&rank=1
12286,The Man who Sold America ,Joy-Ann Reid,,Politics,2019,,HarperAudio,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1559051229l/39808797._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=39808797&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/39808797-the-man-who-sold-america?from_search=true&from_srp=true&qid=xWDLJXdRoQ&rank=1
12288,A History of God ,Karen Armstrong,,Religion,2004,460 pages,Gramercy Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924363l/3873.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=3873&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,7.99,https://www.goodreads.com/book/show/3873.A_History_of_God?from_search=true&from_srp=true&qid=oVT9VwGQOV&rank=1
12290,Buddha ,Julie Otsuka,,Historical,2011,129 pages,Knopf,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327878988l/10464963.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=10464963&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,12.99,https://www.goodreads.com/book/show/10464963-the-buddha-in-the-attic?from_search=true&from_srp=true&qid=GmUwCzqTwS&rank=1
12294,The Handmaid's Tale ,Margaret Atwood,,Fiction,1998,314 pages,Anchor Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578028274l/38447._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=38447&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/38447.The_Handmaid_s_Tale?from_search=true&from_srp=true&qid=jaRmYRWndu&rank=1
12296,"Milk! A 10,000-Year Food Fracas ",Mark Kurlansky,,History,2018,385 pages,Bloomsbury Publishing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1513711958l/36711236.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=36711236&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,1.99,https://www.goodreads.com/book/show/36711236-milk?from_search=true&from_srp=true&qid=HrLzRLZ8jZ&rank=1
12298,Mark Manson Collection ,Mark Manson,,,,,Harper/CreateSpace Independent Publishing Platform,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1557342733l/45690879._SX318_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=45690879&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/45690879-mark-manson-3-books-collection-set?from_search=true&from_srp=true&qid=aECYfEbNmv&rank=1
12300,What Got you Here Won't Get You There ,"Marshall Goldsmith
Mark Reiter",,Business,2007,256 pages,Hyperion ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347513827l/84525.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=84525&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,13.99,https://www.goodreads.com/book/show/84525.What_Got_You_Here_Won_t_Get_You_There?from_search=true&from_srp=true&qid=zmlBlQXjM9&rank=1
12302,No Enemy But Time ,Michael Bishop,,Science Fiction,2000,397 pages,VGSF ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1501707563l/637400._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=637400&ref=x_gr_w_bb_sin&tag=x_gr_w_bb_sin-20,,https://www.goodreads.com/book/show/637400.No_Enemy_But_Time?from_search=true&from_srp=true&qid=XlNI1oU6Qe&rank=1
12304,A Brief History of Korea ,Michael J. Seth,,History,2019,288 pages,Tuttle Publishing,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1578472729l/43347638._SY475_.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=43347638&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/43347638-a-brief-history-of-korea?from_search=true&from_srp=true&qid=SShNFuxGQ4&rank=1
12306,The Tale of Genji,"Murasaki Shikibu
Royall Tyler
山本 淳子",,Classics,2003,1182 pages,Penguin ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1401241319l/7042.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=7042&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/7042.The_Tale_of_Genji?from_search=true&from_srp=true&qid=ZdquhHYywe&rank=1
12308,My Secret Garden Women's Sexual Fantasies ,Nancy Friday,,Nonfiction,2003,361 pages,Pocket Books ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387708704l/2997.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=2997&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,9.99,https://www.goodreads.com/book/show/2997.My_Secret_Garden?from_search=true&from_srp=true&qid=9B1KvH071X&rank=1
12310,No Is Not Enough ,Naomi Klein,,Nonfiction,2017,240 pages,Knopf Canada ,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491517241l/34814047.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=34814047&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,10.99,https://www.goodreads.com/book/show/34814047-no-is-not-enough?from_search=true&from_srp=true&qid=a6bCCu6Jei&rank=1
12312,"Not Afraid, The Evolution of Eminem ",Anthony Bozza,,Nonfiction,2019,320 pages,Da Capo Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571118419l/43521563.jpg,https://www.goodreads.com/buy_buttons/12/follow?book_id=43521563&ref=x_gr_w_bb_glide_sin&tag=x_gr_w_bb_glide_sin-20,14.99,https://www.goodreads.com/book/show/43521563-not-afraid?from_search=true&from_srp=true&qid=MQFdgGal1j&rank=1
